11 days, 2:19:11.050000;33;8724408;13773120;13720874;13792661;2072;2530;
11 days, 2:19:36.650000;33;8718778;13773132;13720809;13792641;2072;2528;
11 days, 2:19:55.650000;33;8712353;13772999;13720604;13792492;2073;2527;
11 days, 2:20:14.650000;33;8706253;13772894;13720593;13792373;2073;2526;
11 days, 2:20:33.600000;33;8704794;13772907;13720586;13792273;2074;2524;
11 days, 2:20:52.600000;33;8701012;13772822;13720379;13792210;2074;2523;
11 days, 2:21:11.550000;33;8698883;13772546;13720357;13792143;2075;2522;
11 days, 2:21:30.550000;33;8697035;13772480;13720348;13791916;2076;2520;
11 days, 2:21:49.600000;33;8696087;13772466;13720212;13791862;2076;2519;
11 days, 2:22:08.600000;33;8694550;13772431;13720132;13791872;2077;2518;
11 days, 2:22:27.600000;33;8693077;13772295;13720020;13791812;2077;2517;
11 days, 2:22:46.600000;33;8691664;13772154;13719986;13791792;2078;2515;
11 days, 2:23:05.600000;33;8689585;13772180;13719906;13791723;2078;2514;
11 days, 2:23:24.650000;33;8687225;13771965;13719829;13791424;2079;2513;
11 days, 2:23:43.650000;33;8684399;13771838;13719610;13791375;2080;2511;
11 days, 2:24:02.700000;33;8681237;13771792;13719516;13791436;2080;2510;
11 days, 2:24:21.700000;33;8677312;13771731;13719537;13791154;2081;2508;
11 days, 2:24:40.700000;33;8673570;13771520;13719380;13790968;2082;2507;
11 days, 2:24:59.750000;33;8670223;13771298;13719256;13790808;2082;2505;
11 days, 2:25:18.900000;33;8667529;13771207;13719149;13790760;2083;2504;
11 days, 2:25:37.950000;33;8663866;13771326;13719168;13790571;2084;2502;
11 days, 2:25:57.050000;33;8660252;13771137;13718991;13790474;2084;2500;
11 days, 2:26:16.100000;33;8656429;13770943;13718882;13790339;2085;2499;
11 days, 2:27:00.175000;33;8652087;13770833;13718680;13790204;2086;2497;
11 days, 2:27:19.225000;33;8647651;13770752;13718534;13789967;2087;2495;
11 days, 2:27:38.375000;33;8643172;13770517;13718385;13789839;2088;2494;
11 days, 2:27:57.575000;33;8638507;13770403;13718243;13789801;2089;2492;
11 days, 2:28:17.925000;33;8633191;13770251;13718104;13789596;2090;2490;
11 days, 2:28:37.025000;33;8628648;13770075;13717943;13789472;2091;2488;
11 days, 2:28:56.175000;33;8624157;13769851;13717658;13789235;2092;2486;
11 days, 2:29:15.275000;33;8619021;13769658;13717621;13788980;2093;2484;
11 days, 2:29:34.425000;33;8614066;13769623;13717454;13788877;2094;2482;
11 days, 2:29:53.675000;33;8609176;13769489;13717248;13788643;2095;2480;
11 days, 2:30:12.825000;33;8604280;13769315;13717207;13788484;2095;2478;
