2018-12-04_19:08:02:753120,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:08:04:756367,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:08:06:770459,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:08:08:020418,U,oK6mgqhkYKagZqaCqGED8EZwcFeu
2018-12-04_19:08:13:131447,U,oK6mgqhkYKagZqaCqGED8EZwcFeu
2018-12-04_19:08:14:295961,U,oK6mgqhkYKagZqaCqGED8EZwcFejAgE=
2018-12-04_19:08:16:304719,U,oK6mgqhkYKagZqaCqGED8EZwcFejAgE=
2018-12-04_19:08:18:317788,U,oK6mgqhkYKagZqaCqGED8EZwcFejAgE=
2018-12-04_19:08:20:321213,U,oK6mgqhkYKagZqaCqGED8EZwcFejAgE=
2018-12-04_19:08:22:327484,U,oK6mgqhkYKagZqaCqGED8EZwcFejAgE=
2018-12-04_19:08:23:464342,U,oK6mgqhkYKagZqaCqGED8EZwcFeu
2018-12-04_19:08:28:580395,U,oK6mgqhkYKagZqaCqGED8EZwcFeu
2018-12-04_19:08:29:520428,U,oK6mgqhkYKagZqaCqGED8EZwcFerAw8vdGVsZW1ldHJ5Lmxlb3AAAAAAADIAAABkAAAAlgAAAMgAAAD6AAAALAEAAF4BAACQAQAA
2018-12-04_19:08:37:177601,U,oK6mgqhkYKagZqaCqGED8EZwcFeu
2018-12-04_19:08:37:179851,U,oK6mgqhkYKagZqaCqGED8EZwcFerBA8vdGVsZW1ldHJ5Lmxlb3AAGQAAAEsAAAB9AAAArwAAAOEAAAATAQAARQEAAHcBAACpAQAA
2018-12-04_19:08:42:220059,U,oK6mgqhkYKagZqaCqGED8EZwcFeu
2018-12-04_19:08:42:232634,U,oK6mgqhkYKagZqaCqGED8EZwcFerBQ8vdGVsZW1ldHJ5Lmxlb3AADAAAAD4AAABwAAAAogAAANQAAAAGAQAAOAEAAGoBAACcAQAA
2018-12-04_19:08:48:845072,U,oK6mgqhkYKagZqaCqGED8EZwcFeu
2018-12-04_19:08:48:845168,U,oK6mgqhkYKagZqaCqGED8EZwcFerBg8vdGVsZW1ldHJ5Lmxlb3AAJQAAAFcAAACJAAAAuwAAAO0AAAAfAQAAUQEAAIMBAAC1AQAA
2018-12-04_19:08:55:404128,U,oK6mgqhkYKagZqaCqGED8EZwcFeu
2018-12-04_19:08:55:416286,U,oK6mgqhkYKagZqaCqGED8EZwcFerBw8vdGVsZW1ldHJ5Lmxlb3AABgAAADgAAABqAAAAnAAAAM4AAAAAAQAAMgEAAGQBAACWAQAA
2018-12-04_19:09:01:737887,U,oK6mgqhkYKagZqaCqGED8EZwcFeu
2018-12-04_19:09:01:738361,U,oK6mgqhkYKagZqaCqGED8EZwcFerCA8vdGVsZW1ldHJ5Lmxlb3AAEgAAAEQAAAB2AAAAqAAAANoAAAAMAQAAPgEAAHABAACiAQAA
2018-12-04_19:09:07:240246,U,oK6mgqhkYKagZqaCqGED8EZwcFeu
2018-12-04_19:09:07:249854,U,oK6mgqhkYKagZqaCqGED8EZwcFerCQ8vdGVsZW1ldHJ5Lmxlb3AAHwAAAFEAAACDAAAAtQAAAOcAAAAZAQAASwEAAH0BAACvAQAA
2018-12-04_19:09:12:647799,U,oK6mgqhkYKagZqaCqGED8EZwcFeu
2018-12-04_19:09:12:647887,U,oK6mgqhkYKagZqaCqGED8EZwcFerCg8vdGVsZW1ldHJ5Lmxlb3AAKwAAAF0AAACPAAAAwQAAAPMAAAAlAQAAVwEAAIkBAAC7AQAA
2018-12-04_19:09:18:165779,U,oK6mgqhkYKagZqaCqGED8EZwcFerFAUvbGVvcAAAAAAAMgAAAGQAAACWAAAAyAAAAPoAAAAsAQAAXgEAAJABAADCAQAA9AEAACYCAAA=
2018-12-04_19:09:23:214110,U,oK6mgqhkYKagZqaCqGED8EZwcFeu
2018-12-04_19:09:23:214197,U,oK6mgqhkYKagZqaCqGED8EZwcFerFQUvbGVvcAAZAAAASwAAAH0AAACvAAAA4QAAABMBAABFAQAAdwEAAKkBAADbAQAADQIAAD8CAAA=
2018-12-04_19:09:28:905651,U,oK6mgqhkYKagZqaCqGED8EZwcFeu
2018-12-04_19:09:28:922440,U,oK6mgqhkYKagZqaCqGED8EZwcFerFgUvbGVvcAAMAAAAPgAAAHAAAACiAAAA1AAAAAYBAAA4AQAAagEAAJwBAADOAQAAAAIAADICAAA=
2018-12-04_19:09:35:925749,U,oK6mgqhkYKagZqaCqGED8EZwcFeu
2018-12-04_19:09:35:938221,U,oK6mgqhkYKagZqaCqGED8EZwcFerFwUvbGVvcAAlAAAAVwAAAIkAAAC7AAAA7QAAAB8BAABRAQAAgwEAALUBAADnAQAAGQIAAA==
2018-12-04_19:16:33:384395,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:16:35:379508,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:16:37:387679,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:16:39:393694,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:16:41:398433,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:16:43:411353,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:16:45:422259,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:16:47:431291,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:16:49:435342,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:16:51:444233,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:16:53:447900,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:16:55:459886,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:16:57:466558,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:16:59:476198,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:01:487654,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:03:491920,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:05:496396,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:07:502847,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:09:511107,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:11:523170,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:13:527802,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:15:535290,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:17:540047,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:19:542955,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:21:559710,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:23:560398,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:25:574159,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:27:580473,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:29:585048,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:31:590446,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:33:602898,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:35:611972,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:37:638885,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:39:638557,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:41:644558,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:43:650063,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:45:656118,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:47:660542,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:49:666148,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:51:671414,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:53:678153,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:55:682912,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:57:693992,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:17:59:694513,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:01:708127,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:03:730215,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:05:718797,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:07:723314,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:09:727728,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:11:730553,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:13:744207,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:15:748221,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:17:752332,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:19:760103,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:21:770622,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:23:773712,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:25:778058,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:27:785107,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:29:789592,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:31:798636,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:33:804920,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:35:813707,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:37:814832,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:39:823085,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:41:826585,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:43:834002,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:45:847813,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:47:854597,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:49:861075,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:51:870477,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:53:875922,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:55:887962,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:57:894678,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:18:59:903226,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:01:909501,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:03:916921,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:05:924176,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:07:935995,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:09:940271,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:11:950427,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:13:965568,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:15:989197,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:17:982858,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:19:992011,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:22:001994,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:24:012542,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:26:023790,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:28:030075,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:30:035197,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:32:039157,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:34:045682,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:36:048815,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:38:070152,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:40:072064,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:42:076562,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:44:109176,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:46:086907,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:48:097659,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:50:101637,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:52:110263,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:54:111392,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:56:124730,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:19:58:129426,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:00:142445,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:02:139997,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:04:146867,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:06:160482,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:08:164957,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:10:169767,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:12:178839,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:14:187198,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:16:190566,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:18:202519,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:20:212150,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:22:219665,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:24:222931,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:26:227720,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:28:230526,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:30:239063,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:32:240165,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:34:245547,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:36:260438,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:38:261855,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:40:267742,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:42:283619,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:44:288664,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:46:298438,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:48:316209,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:50:316915,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:52:324008,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:54:335576,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:56:348346,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:20:58:362054,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:21:00:365490,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:21:02:369861,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:21:04:379128,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:21:06:394816,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:21:08:393157,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:21:10:401722,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:21:12:412902,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:21:14:425006,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:21:16:437975,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:21:18:440262,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:21:20:451297,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:21:22:372576,U,oK6mgqhkYKagZqaCqGED8EZwcFeu
2018-12-04_19:21:22:595651,U,oK6mgqhkYKagZqaCqGED8EZwcFejAgE=
2018-12-04_19:21:23:168394,U,oK6mgqhkYKagZqaCqGED8EZwcFeu
2018-12-04_19:21:23:584838,U,oK6mgqhkYKagZqaCqGED8EZwcFerAw8vdGVsZW1ldHJ5Lmxlb3AAAAAAADIAAABkAAAAlgAAAMgAAAD6AAAALAEAAF4BAACQAQAA
2018-12-04_19:27:14:119755,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:27:16:125919,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:27:18:130688,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:27:20:134480,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:27:22:141119,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:27:24:151652,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:27:26:157386,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:27:28:167868,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:27:30:175746,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:27:32:180043,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:27:34:187517,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:27:36:201887,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:27:38:195941,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:27:40:210479,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:27:42:217143,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:27:44:228436,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:27:46:245697,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:27:48:267302,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:27:50:277536,U,oK6mgqhkYKagZqaCqGED8EZwcFdQ
2018-12-04_19:27:52:062522,U,oK6mgqhkYKagZqaCqGED8EZwcFeu
2018-12-04_19:27:52:345768,U,oK6mgqhkYKagZqaCqGED8EZwcFejAgE=
2018-12-04_19:27:52:678586,U,oK6mgqhkYKagZqaCqGED8EZwcFeu
2018-12-04_19:27:52:977465,U,oK6mgqhkYKagZqaCqGED8EZwcFerAw8vdGVsZW1ldHJ5Lmxlb3AAAAAAADIAAABkAAAAlgAAAMgAAAD6AAAALAEAAF4BAACQAQAA
