"01: Startup.0000: Boot Counter","01: Startup.0032: Boot Index.converted","01: Startup.0032: Boot Index.raw","01: Startup.0032: Boot Index.unit","01: Startup.0040: Boot Reason.converted","01: Startup.0040: Boot Reason.raw","01: Startup.0040: Boot Reason.unit","02: Program State.0056: Program CRC.converted","02: Program State.0056: Program CRC.raw","02: Program State.0056: Program CRC.unit","03: Time Telemetry.0072: Mission time.converted","03: Time Telemetry.0072: Mission time.raw","03: Time Telemetry.0072: Mission time.unit","03: Time Telemetry.0136: External time.converted","03: Time Telemetry.0136: External time.raw","03: Time Telemetry.0136: External time.unit","04: Error Counters.0168: Comm","04: Error Counters.0176: EPS","04: Error Counters.0184: RTC","04: Error Counters.0192: IMTQ","04: Error Counters.0200: N25Q1","04: Error Counters.0208: N25Q2","04: Error Counters.0216: N25Q3","04: Error Counters.0224: N25q TMR","04: Error Counters.0232: FRAM TMR","04: Error Counters.0240: Payload","04: Error Counters.0248: Camera","04: Error Counters.0256: ExpSuns","04: Error Counters.0264: ANT Primary","04: Error Counters.0272: ANT Backup","05: Scrubbing State.0280: Primary Flash Scrubbing pointer","05: Scrubbing State.0283: Secondary Flash Scrubbing pointer","05: Scrubbing State.0286: RAM Scrubbing pointer","06: System.0318: Uptime.converted","06: System.0318: Uptime.raw","06: System.0318: Uptime.unit","07: File System.0340: Free Space","08: Antenna.0372: Antenna 1 Deployment Switch Ch A.converted","08: Antenna.0372: Antenna 1 Deployment Switch Ch A.raw","08: Antenna.0372: Antenna 1 Deployment Switch Ch A.unit","08: Antenna.0373: Antenna 2 Deployment Switch Ch A.converted","08: Antenna.0373: Antenna 2 Deployment Switch Ch A.raw","08: Antenna.0373: Antenna 2 Deployment Switch Ch A.unit","08: Antenna.0374: Antenna 3 Deployment Switch Ch A.converted","08: Antenna.0374: Antenna 3 Deployment Switch Ch A.raw","08: Antenna.0374: Antenna 3 Deployment Switch Ch A.unit","08: Antenna.0375: Antenna 4 Deployment Switch Ch A.converted","08: Antenna.0375: Antenna 4 Deployment Switch Ch A.raw","08: Antenna.0375: Antenna 4 Deployment Switch Ch A.unit","08: Antenna.0376: Antenna 1 Deployment Switch Ch B.converted","08: Antenna.0376: Antenna 1 Deployment Switch Ch B.raw","08: Antenna.0376: Antenna 1 Deployment Switch Ch B.unit","08: Antenna.0377: Antenna 2 Deployment Switch Ch B.converted","08: Antenna.0377: Antenna 2 Deployment Switch Ch B.raw","08: Antenna.0377: Antenna 2 Deployment Switch Ch B.unit","08: Antenna.0378: Antenna 3 Deployment Switch Ch B.converted","08: Antenna.0378: Antenna 3 Deployment Switch Ch B.raw","08: Antenna.0378: Antenna 3 Deployment Switch Ch B.unit","08: Antenna.0379: Antenna 4 Deployment Switch Ch B.converted","08: Antenna.0379: Antenna 4 Deployment Switch Ch B.raw","08: Antenna.0379: Antenna 4 Deployment Switch Ch B.unit","08: Antenna.0380: Antenna 1 Time Limit Reached Ch A.converted","08: Antenna.0380: Antenna 1 Time Limit Reached Ch A.raw","08: Antenna.0380: Antenna 1 Time Limit Reached Ch A.unit","08: Antenna.0381: Antenna 2 Time Limit Reached Ch A.converted","08: Antenna.0381: Antenna 2 Time Limit Reached Ch A.raw","08: Antenna.0381: Antenna 2 Time Limit Reached Ch A.unit","08: Antenna.0382: Antenna 3 Time Limit Reached Ch A.converted","08: Antenna.0382: Antenna 3 Time Limit Reached Ch A.raw","08: Antenna.0382: Antenna 3 Time Limit Reached Ch A.unit","08: Antenna.0383: Antenna 4 Time Limit Reached Ch A.converted","08: Antenna.0383: Antenna 4 Time Limit Reached Ch A.raw","08: Antenna.0383: Antenna 4 Time Limit Reached Ch A.unit","08: Antenna.0384: Antenna 1 Time Limit Reached Ch B.converted","08: Antenna.0384: Antenna 1 Time Limit Reached Ch B.raw","08: Antenna.0384: Antenna 1 Time Limit Reached Ch B.unit","08: Antenna.0385: Antenna 2 Time Limit Reached Ch B.converted","08: Antenna.0385: Antenna 2 Time Limit Reached Ch B.raw","08: Antenna.0385: Antenna 2 Time Limit Reached Ch B.unit","08: Antenna.0386: Antenna 3 Time Limit Reached Ch B.converted","08: Antenna.0386: Antenna 3 Time Limit Reached Ch B.raw","08: Antenna.0386: Antenna 3 Time Limit Reached Ch B.unit","08: Antenna.0387: Antenna 4 Time Limit Reached Ch B.converted","08: Antenna.0387: Antenna 4 Time Limit Reached Ch B.raw","08: Antenna.0387: Antenna 4 Time Limit Reached Ch B.unit","08: Antenna.0388: Antenna 1 Burn Active Ch A.converted","08: Antenna.0388: Antenna 1 Burn Active Ch A.raw","08: Antenna.0388: Antenna 1 Burn Active Ch A.unit","08: Antenna.0389: Antenna 2 Burn Active Ch A.converted","08: Antenna.0389: Antenna 2 Burn Active Ch A.raw","08: Antenna.0389: Antenna 2 Burn Active Ch A.unit","08: Antenna.0390: Antenna 3 Burn Active Ch A.converted","08: Antenna.0390: Antenna 3 Burn Active Ch A.raw","08: Antenna.0390: Antenna 3 Burn Active Ch A.unit","08: Antenna.0391: Antenna 4 Burn Active Ch A.converted","08: Antenna.0391: Antenna 4 Burn Active Ch A.raw","08: Antenna.0391: Antenna 4 Burn Active Ch A.unit","08: Antenna.0392: Antenna 1 Burn Active Ch B.converted","08: Antenna.0392: Antenna 1 Burn Active Ch B.raw","08: Antenna.0392: Antenna 1 Burn Active Ch B.unit","08: Antenna.0393: Antenna 2 Burn Active Ch B.converted","08: Antenna.0393: Antenna 2 Burn Active Ch B.raw","08: Antenna.0393: Antenna 2 Burn Active Ch B.unit","08: Antenna.0394: Antenna 3 Burn Active Ch B.converted","08: Antenna.0394: Antenna 3 Burn Active Ch B.raw","08: Antenna.0394: Antenna 3 Burn Active Ch B.unit","08: Antenna.0395: Antenna 4 Burn Active Ch B.converted","08: Antenna.0395: Antenna 4 Burn Active Ch B.raw","08: Antenna.0395: Antenna 4 Burn Active Ch B.unit","08: Antenna.0396: System Independent Burn Ch A.converted","08: Antenna.0396: System Independent Burn Ch A.raw","08: Antenna.0396: System Independent Burn Ch A.unit","08: Antenna.0397: System Independent Burn Ch B.converted","08: Antenna.0397: System Independent Burn Ch B.raw","08: Antenna.0397: System Independent Burn Ch B.unit","08: Antenna.0398: Ignoring Switches Ch A.converted","08: Antenna.0398: Ignoring Switches Ch A.raw","08: Antenna.0398: Ignoring Switches Ch A.unit","08: Antenna.0399: Ignoring Switches Ch B.converted","08: Antenna.0399: Ignoring Switches Ch B.raw","08: Antenna.0399: Ignoring Switches Ch B.unit","08: Antenna.0400: Armed Ch A.converted","08: Antenna.0400: Armed Ch A.raw","08: Antenna.0400: Armed Ch A.unit","08: Antenna.0401: Armed Ch B.converted","08: Antenna.0401: Armed Ch B.raw","08: Antenna.0401: Armed Ch B.unit","08: Antenna.0402: Antenna 1 Activation Count Ch A","08: Antenna.0405: Antenna 2 Activation Count Ch A","08: Antenna.0408: Antenna 3 Activation Count Ch A","08: Antenna.0411: Antenna 4 Activation Count Ch A","08: Antenna.0414: Antenna 1 Activation Count Ch B","08: Antenna.0417: Antenna 2 Activation Count Ch B","08: Antenna.0420: Antenna 3 Activation Count Ch B","08: Antenna.0423: Antenna 4 Activation Count Ch B","08: Antenna.0426: Antenna 1 Activation Time Ch A.converted","08: Antenna.0426: Antenna 1 Activation Time Ch A.raw","08: Antenna.0426: Antenna 1 Activation Time Ch A.unit","08: Antenna.0434: Antenna 2 Activation Time Ch A.converted","08: Antenna.0434: Antenna 2 Activation Time Ch A.raw","08: Antenna.0434: Antenna 2 Activation Time Ch A.unit","08: Antenna.0442: Antenna 3 Activation Time Ch A.converted","08: Antenna.0442: Antenna 3 Activation Time Ch A.raw","08: Antenna.0442: Antenna 3 Activation Time Ch A.unit","08: Antenna.0450: Antenna 4 Activation Time Ch A.converted","08: Antenna.0450: Antenna 4 Activation Time Ch A.raw","08: Antenna.0450: Antenna 4 Activation Time Ch A.unit","08: Antenna.0458: Antenna 1 Activation Time Ch B.converted","08: Antenna.0458: Antenna 1 Activation Time Ch B.raw","08: Antenna.0458: Antenna 1 Activation Time Ch B.unit","08: Antenna.0466: Antenna 2 Activation Time Ch B.converted","08: Antenna.0466: Antenna 2 Activation Time Ch B.raw","08: Antenna.0466: Antenna 2 Activation Time Ch B.unit","08: Antenna.0474: Antenna 3 Activation Time Ch B.converted","08: Antenna.0474: Antenna 3 Activation Time Ch B.raw","08: Antenna.0474: Antenna 3 Activation Time Ch B.unit","08: Antenna.0482: Antenna 4 Activation Time Ch B.converted","08: Antenna.0482: Antenna 4 Activation Time Ch B.raw","08: Antenna.0482: Antenna 4 Activation Time Ch B.unit","09: Experiments.0490: Current experiment code.converted","09: Experiments.0490: Current experiment code.raw","09: Experiments.0490: Current experiment code.unit","09: Experiments.0494: Experiment Startup Result.converted","09: Experiments.0494: Experiment Startup Result.raw","09: Experiments.0494: Experiment Startup Result.unit","09: Experiments.0502: Last Experiment Iteration Status.converted","09: Experiments.0502: Last Experiment Iteration Status.raw","09: Experiments.0502: Last Experiment Iteration Status.unit","10: Gyroscope.0510: X measurement.converted","10: Gyroscope.0510: X measurement.raw","10: Gyroscope.0510: X measurement.unit","10: Gyroscope.0526: Y measurement.converted","10: Gyroscope.0526: Y measurement.raw","10: Gyroscope.0526: Y measurement.unit","10: Gyroscope.0542: Z measurement.converted","10: Gyroscope.0542: Z measurement.raw","10: Gyroscope.0542: Z measurement.unit","10: Gyroscope.0558: Temperature.converted","10: Gyroscope.0558: Temperature.raw","10: Gyroscope.0558: Temperature.unit","11: Comm.0574: Transmitter Uptime.converted","11: Comm.0574: Transmitter Uptime.raw","11: Comm.0574: Transmitter Uptime.unit","11: Comm.0591: Transmitter Bitrate.converted","11: Comm.0591: Transmitter Bitrate.raw","11: Comm.0591: Transmitter Bitrate.unit","11: Comm.0593: [Last transmission] RF Reflected Power.converted","11: Comm.0593: [Last transmission] RF Reflected Power.raw","11: Comm.0593: [Last transmission] RF Reflected Power.unit","11: Comm.0605: [Last transmission] Power Amplifier Temperature.converted","11: Comm.0605: [Last transmission] Power Amplifier Temperature.raw","11: Comm.0605: [Last transmission] Power Amplifier Temperature.unit","11: Comm.0617: [Last transmission] RF Forward Power.converted","11: Comm.0617: [Last transmission] RF Forward Power.raw","11: Comm.0617: [Last transmission] RF Forward Power.unit","11: Comm.0629: [Last transmission] Transmitter Current.converted","11: Comm.0629: [Last transmission] Transmitter Current.raw","11: Comm.0629: [Last transmission] Transmitter Current.unit","11: Comm.0641: [Now] RF Forward Power.converted","11: Comm.0641: [Now] RF Forward Power.raw","11: Comm.0641: [Now] RF Forward Power.unit","11: Comm.0653: [Now] Transmitter Current.converted","11: Comm.0653: [Now] Transmitter Current.raw","11: Comm.0653: [Now] Transmitter Current.unit","11: Comm.0665: Transmitter Idle State.converted","11: Comm.0665: Transmitter Idle State.raw","11: Comm.0665: Transmitter Idle State.unit","11: Comm.0666: Beacon State.converted","11: Comm.0666: Beacon State.raw","11: Comm.0666: Beacon State.unit","11: Comm.0667: Receiver Uptime.converted","11: Comm.0667: Receiver Uptime.raw","11: Comm.0667: Receiver Uptime.unit","11: Comm.0684: [Last received] Doppler Offset.converted","11: Comm.0684: [Last received] Doppler Offset.raw","11: Comm.0684: [Last received] Doppler Offset.unit","11: Comm.0696: [Last received] RSSI.converted","11: Comm.0696: [Last received] RSSI.raw","11: Comm.0696: [Last received] RSSI.unit","11: Comm.0708: [Now] Doppler Offset.converted","11: Comm.0708: [Now] Doppler Offset.raw","11: Comm.0708: [Now] Doppler Offset.unit","11: Comm.0720: [Now] Receiver Current.converted","11: Comm.0720: [Now] Receiver Current.raw","11: Comm.0720: [Now] Receiver Current.unit","11: Comm.0732: [Now] Power Supply Voltage.converted","11: Comm.0732: [Now] Power Supply Voltage.raw","11: Comm.0732: [Now] Power Supply Voltage.unit","11: Comm.0744: [Now] Oscillator Temperature.converted","11: Comm.0744: [Now] Oscillator Temperature.raw","11: Comm.0744: [Now] Oscillator Temperature.unit","11: Comm.0756: [Now] Power Amplifier Temperature.converted","11: Comm.0756: [Now] Power Amplifier Temperature.raw","11: Comm.0756: [Now] Power Amplifier Temperature.unit","11: Comm.0768: [Now] RSSI.converted","11: Comm.0768: [Now] RSSI.raw","11: Comm.0768: [Now] RSSI.unit","12: GPIO.0780: Sail Deployed.converted","12: GPIO.0780: Sail Deployed.raw","12: GPIO.0780: Sail Deployed.unit","13: MCU.0781: Temperature.converted","13: MCU.0781: Temperature.raw","13: MCU.0781: Temperature.unit","14: Controller A.0793: MPPT_X.SOL_VOLT.converted","14: Controller A.0793: MPPT_X.SOL_VOLT.raw","14: Controller A.0793: MPPT_X.SOL_VOLT.unit","14: Controller A.0805: MPPT_X.SOL_CURR.converted","14: Controller A.0805: MPPT_X.SOL_CURR.raw","14: Controller A.0805: MPPT_X.SOL_CURR.unit","14: Controller A.0817: MPPT_X.SOL_OUT_VOLT.converted","14: Controller A.0817: MPPT_X.SOL_OUT_VOLT.raw","14: Controller A.0817: MPPT_X.SOL_OUT_VOLT.unit","14: Controller A.0829: MPPT_X.Temperature.converted","14: Controller A.0829: MPPT_X.Temperature.raw","14: Controller A.0829: MPPT_X.Temperature.unit","14: Controller A.0841: MPPT_X.State","14: Controller A.0844: MPPT_Y+.SOL_VOLT.converted","14: Controller A.0844: MPPT_Y+.SOL_VOLT.raw","14: Controller A.0844: MPPT_Y+.SOL_VOLT.unit","14: Controller A.0856: MPPT_Y+.SOL_CURR.converted","14: Controller A.0856: MPPT_Y+.SOL_CURR.raw","14: Controller A.0856: MPPT_Y+.SOL_CURR.unit","14: Controller A.0868: MPPT_Y+.SOL_OUT_VOLT.converted","14: Controller A.0868: MPPT_Y+.SOL_OUT_VOLT.raw","14: Controller A.0868: MPPT_Y+.SOL_OUT_VOLT.unit","14: Controller A.0880: MPPT_Y+.Temperature.converted","14: Controller A.0880: MPPT_Y+.Temperature.raw","14: Controller A.0880: MPPT_Y+.Temperature.unit","14: Controller A.0892: MPPT_Y+.State","14: Controller A.0895: MPPT_Y-.SOL_VOLT.converted","14: Controller A.0895: MPPT_Y-.SOL_VOLT.raw","14: Controller A.0895: MPPT_Y-.SOL_VOLT.unit","14: Controller A.0907: MPPT_Y-.SOL_CURR.converted","14: Controller A.0907: MPPT_Y-.SOL_CURR.raw","14: Controller A.0907: MPPT_Y-.SOL_CURR.unit","14: Controller A.0919: MPPT_Y-.SOL_OUT_VOLT.converted","14: Controller A.0919: MPPT_Y-.SOL_OUT_VOLT.raw","14: Controller A.0919: MPPT_Y-.SOL_OUT_VOLT.unit","14: Controller A.0931: MPPT_Y-.Temperature.converted","14: Controller A.0931: MPPT_Y-.Temperature.raw","14: Controller A.0931: MPPT_Y-.Temperature.unit","14: Controller A.0943: MPPT_Y-.State","14: Controller A.0946: DISTR.VOLT_3V3.converted","14: Controller A.0946: DISTR.VOLT_3V3.raw","14: Controller A.0946: DISTR.VOLT_3V3.unit","14: Controller A.0956: DISTR.CURR_3V3.converted","14: Controller A.0956: DISTR.CURR_3V3.raw","14: Controller A.0956: DISTR.CURR_3V3.unit","14: Controller A.0966: DISTR.VOLT_5V.converted","14: Controller A.0966: DISTR.VOLT_5V.raw","14: Controller A.0966: DISTR.VOLT_5V.unit","14: Controller A.0976: DISTR.CURR_5V.converted","14: Controller A.0976: DISTR.CURR_5V.raw","14: Controller A.0976: DISTR.CURR_5V.unit","14: Controller A.0986: DISTR.VOLT_VBAT.converted","14: Controller A.0986: DISTR.VOLT_VBAT.raw","14: Controller A.0986: DISTR.VOLT_VBAT.unit","14: Controller A.0996: DISTR.CURR_VBAT.converted","14: Controller A.0996: DISTR.CURR_VBAT.raw","14: Controller A.0996: DISTR.CURR_VBAT.unit","14: Controller A.1006: DISTR.LCL_STATE","14: Controller A.1013: DISTR.LCL_FLAGS","14: Controller A.1019: BATC.VOLT_A.converted","14: Controller A.1019: BATC.VOLT_A.raw","14: Controller A.1019: BATC.VOLT_A.unit","14: Controller A.1029: BATC.CHRG_CURR.converted","14: Controller A.1029: BATC.CHRG_CURR.raw","14: Controller A.1029: BATC.CHRG_CURR.unit","14: Controller A.1039: BATC.DCHRG_CURR.converted","14: Controller A.1039: BATC.DCHRG_CURR.raw","14: Controller A.1039: BATC.DCHRG_CURR.unit","14: Controller A.1049: BATC.Temperature.converted","14: Controller A.1049: BATC.Temperature.raw","14: Controller A.1049: BATC.Temperature.unit","14: Controller A.1059: BATC.State","14: Controller A.1062: BP.Temperature A.converted","14: Controller A.1062: BP.Temperature A.raw","14: Controller A.1062: BP.Temperature A.unit","14: Controller A.1075: BP.Temperature B.converted","14: Controller A.1075: BP.Temperature B.raw","14: Controller A.1075: BP.Temperature B.unit","14: Controller A.1088: Safety Counter","14: Controller A.1096: Power Cycle Count","14: Controller A.1112: Uptime.converted","14: Controller A.1112: Uptime.raw","14: Controller A.1112: Uptime.unit","14: Controller A.1144: Temperature.converted","14: Controller A.1144: Temperature.raw","14: Controller A.1144: Temperature.unit","14: Controller A.1154: SUPP_TEMP.converted","14: Controller A.1154: SUPP_TEMP.raw","14: Controller A.1154: SUPP_TEMP.unit","14: Controller A.1164: ControllerB.3V3d.converted","14: Controller A.1164: ControllerB.3V3d.raw","14: Controller A.1164: ControllerB.3V3d.unit","14: Controller A.1174: DCDC3V3.Temperature.converted","14: Controller A.1174: DCDC3V3.Temperature.raw","14: Controller A.1174: DCDC3V3.Temperature.unit","14: Controller A.1184: DCDC5V.Temperature.converted","14: Controller A.1184: DCDC5V.Temperature.raw","14: Controller A.1184: DCDC5V.Temperature.unit","15: Controller B.1194: BP.Temperature.converted","15: Controller B.1194: BP.Temperature.raw","15: Controller B.1194: BP.Temperature.unit","15: Controller B.1204: BATC.VOLT_B.converted","15: Controller B.1204: BATC.VOLT_B.raw","15: Controller B.1204: BATC.VOLT_B.unit","15: Controller B.1214: Safety Counter","15: Controller B.1222: Power Cycle Count","15: Controller B.1238: Uptime.converted","15: Controller B.1238: Uptime.raw","15: Controller B.1238: Uptime.unit","15: Controller B.1270: Temperature.converted","15: Controller B.1270: Temperature.raw","15: Controller B.1270: Temperature.unit","15: Controller B.1280: SUPP_TEMP.converted","15: Controller B.1280: SUPP_TEMP.raw","15: Controller B.1280: SUPP_TEMP.unit","15: Controller B.1290: ControllerA.3V3d.converted","15: Controller B.1290: ControllerA.3V3d.raw","15: Controller B.1290: ControllerA.3V3d.unit","16: Imtq Magnetometers.1300: Magnetometer Measurement 1.converted","16: Imtq Magnetometers.1300: Magnetometer Measurement 1.raw","16: Imtq Magnetometers.1300: Magnetometer Measurement 1.unit","16: Imtq Magnetometers.1332: Magnetometer Measurement 2.converted","16: Imtq Magnetometers.1332: Magnetometer Measurement 2.raw","16: Imtq Magnetometers.1332: Magnetometer Measurement 2.unit","16: Imtq Magnetometers.1364: Magnetometer Measurement 3.converted","16: Imtq Magnetometers.1364: Magnetometer Measurement 3.raw","16: Imtq Magnetometers.1364: Magnetometer Measurement 3.unit","17: Imtq Coils Active.1396: Coils active during measurement.converted","17: Imtq Coils Active.1396: Coils active during measurement.raw","17: Imtq Coils Active.1396: Coils active during measurement.unit","18: Imtq Dipole.1397: Dipole 1.converted","18: Imtq Dipole.1397: Dipole 1.raw","18: Imtq Dipole.1397: Dipole 1.unit","18: Imtq Dipole.1413: Dipole 2.converted","18: Imtq Dipole.1413: Dipole 2.raw","18: Imtq Dipole.1413: Dipole 2.unit","18: Imtq Dipole.1429: Dipole 3.converted","18: Imtq Dipole.1429: Dipole 3.raw","18: Imtq Dipole.1429: Dipole 3.unit","19: Imtq BDot.1445: BDot 1.converted","19: Imtq BDot.1445: BDot 1.raw","19: Imtq BDot.1445: BDot 1.unit","19: Imtq BDot.1477: BDot 2.converted","19: Imtq BDot.1477: BDot 2.raw","19: Imtq BDot.1477: BDot 2.unit","19: Imtq BDot.1509: BDot 3.converted","19: Imtq BDot.1509: BDot 3.raw","19: Imtq BDot.1509: BDot 3.unit","20: Imtq Housekeeping.1541: Digital Voltage.converted","20: Imtq Housekeeping.1541: Digital Voltage.raw","20: Imtq Housekeeping.1541: Digital Voltage.unit","20: Imtq Housekeeping.1557: Analog Voltage.converted","20: Imtq Housekeeping.1557: Analog Voltage.raw","20: Imtq Housekeeping.1557: Analog Voltage.unit","20: Imtq Housekeeping.1573: Digital Current.converted","20: Imtq Housekeeping.1573: Digital Current.raw","20: Imtq Housekeeping.1573: Digital Current.unit","20: Imtq Housekeeping.1589: Analog Current.converted","20: Imtq Housekeeping.1589: Analog Current.raw","20: Imtq Housekeeping.1589: Analog Current.unit","20: Imtq Housekeeping.1605: MCU Temperature.converted","20: Imtq Housekeeping.1605: MCU Temperature.raw","20: Imtq Housekeeping.1605: MCU Temperature.unit","21: Imtq Coils.1621: Coil Current 1.converted","21: Imtq Coils.1621: Coil Current 1.raw","21: Imtq Coils.1621: Coil Current 1.unit","21: Imtq Coils.1637: Coil Current 2.converted","21: Imtq Coils.1637: Coil Current 2.raw","21: Imtq Coils.1637: Coil Current 2.unit","21: Imtq Coils.1653: Coil Current 3.converted","21: Imtq Coils.1653: Coil Current 3.raw","21: Imtq Coils.1653: Coil Current 3.unit","22: Imtq Temperature.1669: Coil Temperature 1.converted","22: Imtq Temperature.1669: Coil Temperature 1.raw","22: Imtq Temperature.1669: Coil Temperature 1.unit","22: Imtq Temperature.1685: Coil Temperature 2.converted","22: Imtq Temperature.1685: Coil Temperature 2.raw","22: Imtq Temperature.1685: Coil Temperature 2.unit","22: Imtq Temperature.1701: Coil Temperature 3.converted","22: Imtq Temperature.1701: Coil Temperature 3.raw","22: Imtq Temperature.1701: Coil Temperature 3.unit","23: Imtq State.1717: Status","23: Imtq State.1725: Mode","23: Imtq State.1727: Error during previous iteration.converted","23: Imtq State.1727: Error during previous iteration.raw","23: Imtq State.1727: Error during previous iteration.unit","23: Imtq State.1735: Configuration changed","23: Imtq State.1736: Uptime.converted","23: Imtq State.1736: Uptime.raw","23: Imtq State.1736: Uptime.unit","24: Imtq Self Test.1768: Error 1","24: Imtq Self Test.1776: Error 2","24: Imtq Self Test.1784: Error 3","24: Imtq Self Test.1792: Error 4","24: Imtq Self Test.1800: Error 5","24: Imtq Self Test.1808: Error 6","24: Imtq Self Test.1816: Error 7","24: Imtq Self Test.1824: Error 8"
292,7,7,,63487,63487,,49149,49149,,73027.8,73027800,,946759728,946759728,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,137088,74922,74922,,14764512,true,1,,true,1,,true,1,,true,1,,true,1,,true,1,,true,1,,true,1,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,true,1,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,30,15,,"None",0,"ExperimentType","Success",0,"StartResult","LoopImmediately",1,"IterationResult",-1.391304347826087,-20,"deg/sec",-3.617391304347826,-52,"deg/sec",1.4608695652173913,21,"deg/sec",-1,-23020,"C",74846,74846,,4800,2,,18.103132931933775,1048,"dBm",15.323599999999999,3191,"C",29.1091006794103,3721,"dBm",313.8603,3499,"mA",-2022.3040927210204,0,"dBm",0.1794,2,"mA",false,0,,false,0,,74940,74940,,-6878.4400000000005,1155,"Hz",-91.16,2028,"dBm",-6678.16,1170,"Hz",49.0135,1607,"mA",7.5396,1545,"V",14.340800000000002,3209,"C",15.268999999999977,3192,"C",-92.39,1987,"dBm",false,0,,4.523809523809522,2426,"C",0.15,32,"V",0.01,44,"A",0.07,16,"V",7.9,3139,"C",5,0.17,37,"V",0,0,"A",0,1,"V",8,3137,"C",5,0.16,34,"V",0.001,4,"A",0.01,2,"V",8,3137,"C",5,3.36,366,"V",0.04,17,"A",5.03,547,"V",0.007,3,"A",7.5,816,"V",0.042,18,"A",0,63,7.54,623,"V",0,0,"A",0.091,39,"A",8.8,859,"C",3,10.875,174,"C",10.625,170,"C",0,23383,74755,74755,,9.9,854,"C",10.1,853,"C",3.27,558,"V",8.4,861,"C",9.3,857,"C",12.9,244,"C",7.58,626,"V",0,45689,76915,76915,,9,858,"C",9.7,855,"C",3.29,561,"V",22.178,22178,"uT",-5.348,-5348,"uT",4.163,4163,"uT",false,0,,0,0,"mA*m^2",0.30000000000000004,3,"mA*m^2",-1,-10,"mA*m^2",-0.002,-2,"uT/s",-0.034,-34,"uT/s",0.1,100,"uT/s",3.338,3338,"V",3.34,3340,"V",37.300000000000004,373,"mA",6,60,"mA",17,17,"C",1.3,13,"mA",1.5,15,"mA",3.1,31,"mA",15,15,"C",15,15,"C",15,15,"C",128,2,false,0,,0,8273,8273,,0,32,32,32,32,32,32,0
292,7,7,,63487,63487,,49149,49149,,73027.8,73027800,,946759728,946759728,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,137088,74922,74922,,14764512,true,1,,true,1,,true,1,,true,1,,true,1,,true,1,,true,1,,true,1,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,true,1,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,false,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,30,15,,"None",0,"ExperimentType","Success",0,"StartResult","LoopImmediately",1,"IterationResult",-1.391304347826087,-20,"deg/sec",-3.617391304347826,-52,"deg/sec",1.4608695652173913,21,"deg/sec",-1,-23020,"C",74846,74846,,4800,2,,18.103132931933775,1048,"dBm",15.323599999999999,3191,"C",29.1091006794103,3721,"dBm",313.8603,3499,"mA",-2022.3040927210204,0,"dBm",0.1794,2,"mA",false,0,,false,0,,74940,74940,,-6878.4400000000005,1155,"Hz",-91.16,2028,"dBm",-6678.16,1170,"Hz",49.0135,1607,"mA",7.5396,1545,"V",14.340800000000002,3209,"C",15.268999999999977,3192,"C",-92.39,1987,"dBm",false,0,,4.523809523809522,2426,"C",0.15,32,"V",0.01,44,"A",0.07,16,"V",7.9,3139,"C",5,0.17,37,"V",0,0,"A",0,1,"V",8,3137,"C",5,0.16,34,"V",0.001,4,"A",0.01,2,"V",8,3137,"C",5,3.36,366,"V",0.04,17,"A",5.03,547,"V",0.007,3,"A",7.5,816,"V",0.042,18,"A",0,63,7.54,623,"V",0,0,"A",0.091,39,"A",8.8,859,"C",3,10.875,174,"C",10.625,170,"C",0,23383,74755,74755,,9.9,854,"C",10.1,853,"C",3.27,558,"V",8.4,861,"C",9.3,857,"C",12.9,244,"C",7.58,626,"V",0,45689,76915,76915,,9,858,"C",9.7,855,"C",3.29,561,"V",22.178,22178,"uT",-5.348,-5348,"uT",4.163,4163,"uT",false,0,,0,0,"mA*m^2",0.30000000000000004,3,"mA*m^2",-1,-10,"mA*m^2",-0.002,-2,"uT/s",-0.034,-34,"uT/s",0.1,100,"uT/s",3.338,3338,"V",3.34,3340,"V",37.300000000000004,373,"mA",6,60,"mA",17,17,"C",1.3,13,"mA",1.5,15,"mA",3.1,31,"mA",15,15,"C",15,15,"C",15,15,"C",128,2,false,0,,0,8273,8273,,0,32,32,32,32,32,32,0
