timestamp;gyro_x;gyro_y;gyro_z;gyro_temp;Ref V1;Ref V2;Ref V3;Ref V4;Ref V5;Ref Valid;Ref V_r;Ref lambda_r;SunS temperature_a;SunS temperature_b;SunS temperature_c;SunS temperature_d;SunS temperature_structure;ALS VL 1A;ALS VL 1B;ALS VL 1C;ALS VL 1D;ALS VL 2A;ALS VL 2B;ALS VL 2C;ALS VL 2D;ALS VL 3A;ALS VL 3B;ALS VL 3C;ALS VL 3D
1246082.175;-1.66956521739;-3.26956521739;0.834782608696;7.78928571429;3602.69482422;3587.43994141;3598.88110352;3581.08374023;3592.52490234;False;0;0;-9.78900772744;-8.82701694885;-9.78900772744;-10.7450355477;-8.31265625;0;0;0;0;0;0;0;0;0;0;0;0
1246084.175;-1.6;-3.2;0.904347826087;7.78571428571;3602.69482422;3586.16870117;3598.88110352;3579.8125;3591.25366211;False;0;0;-9.78900772744;-8.82701694885;-9.78900772744;-10.7450355477;-8.31265625;0;0;0;0;0;0;0;0;0;0;0;0
1246086.175;-1.66956521739;-3.2;0.904347826087;7.74642857143;3602.69482422;3586.16870117;3597.60986328;3579.8125;3591.25366211;False;0;0;-9.78900772744;-8.82701694885;-9.78900772744;-10.7450355477;-8.12125;0;0;0;0;0;0;0;0;0;0;0;0
1246088.225;-1.66956521739;-3.26956521739;0.904347826087;7.77142857143;3602.69482422;3586.16870117;3597.60986328;3579.8125;3591.25366211;False;0;0;-9.78900772744;-8.82701694885;-9.78900772744;-10.7450355477;-8.12125;0;0;0;0;0;0;0;0;0;0;0;0
1246090.775;-1.6;-3.26956521739;0.973913043478;7.60357142857;3602.69482422;3586.16870117;3597.60986328;3579.8125;3591.25366211;False;0;0;-9.78900772744;-8.82701694885;-9.78900772744;-10.7450355477;-8.31265625;0;0;0;0;0;0;0;0;0;0;0;0
1246092.775;-1.66956521739;-3.26956521739;0.904347826087;7.75357142857;3602.69482422;3586.16870117;3597.60986328;3579.8125;3591.25366211;False;0;0;-9.78900772744;-8.82701694885;-9.78900772744;-10.7450355477;-8.12125;0;0;0;0;0;0;0;0;0;0;0;0
1246094.825;-1.6;-3.26956521739;0.973913043478;7.76428571429;3602.69482422;3584.89746094;3597.60986328;3579.8125;3591.25366211;False;0;0;-9.78900772744;-8.82701694885;-9.78900772744;-10.7450355477;-8.12125;0;0;0;0;0;0;0;0;0;0;0;0
1246098.275;-1.66956521739;-3.26956521739;0.904347826087;7.66428571429;3602.69482422;3586.16870117;3597.60986328;3579.8125;3591.25366211;False;0;0;-9.78900772744;-8.82701694885;-9.78900772744;-10.7450355477;-8.12125;0;0;0;0;0;0;0;0;0;0;0;0
1246100.275;-1.73913043478;-3.26956521739;0.973913043478;7.68928571429;3602.69482422;3586.16870117;3597.60986328;3579.8125;3591.25366211;False;0;0;-9.78900772744;-9.78900772744;-9.78900772744;-10.7450355477;-8.31265625;0;0;0;0;0;0;0;0;0;0;0;0
1246102.325;-1.73913043478;-3.33913043478;0.973913043478;7.51428571429;3602.69482422;3586.16870117;3597.60986328;3579.8125;3591.25366211;False;0;0;-9.78900772744;-9.78900772744;-9.78900772744;-10.7450355477;-8.31265625;0;0;0;0;0;0;0;0;0;0;0;0
1246104.975;-1.66956521739;-3.26956521739;0.973913043478;7.72142857143;3602.69482422;3586.16870117;3597.60986328;3579.8125;3591.25366211;False;0;0;-9.78900772744;-8.82701694885;-9.78900772744;-10.7450355477;-8.31265625;0;0;0;0;0;0;0;0;0;0;0;0
