136 days, 6:42:30.825000;33;669.561848044;2060.02920866;2052.23530531;2063.09691072;2033;-1.95578182445;
136 days, 6:42:53.825000;33;669.293180108;2060.03338099;2052.24320292;2063.09497356;2033;-1.66137695312;
136 days, 6:43:12.775000;33;667.895376682;2060.02250314;2052.23977566;2063.07888031;2034;-1.44057329963;
136 days, 6:43:31.625000;33;663.589760661;2059.99553204;2052.20207572;2063.05980682;2035;-1.29337086397;
136 days, 6:43:50.475000;33;602.52584517;2059.97616053;2052.1992445;2063.02702427;2035;-1.14616842831;
136 days, 6:44:09.375000;33;667.906478047;2059.95023251;2052.18091607;2063.02970648;2036;-0.998965992647;
136 days, 6:44:28.225000;33;667.980387807;2059.95723605;2052.18046904;2063.02836537;2036;-0.851763556985;
136 days, 6:44:47.075000;33;666.990205646;2059.96066332;2052.15543509;2063.01555037;2037;-0.778162339154;
136 days, 6:45:05.975000;33;666.149035096;2059.93637443;2052.15319991;2062.98232079;2037;-0.630959903493;
136 days, 6:45:24.875000;33;667.487457395;2059.93562937;2052.14455724;2062.98738718;2038;-0.483757467831;
136 days, 6:45:43.825000;33;666.993483901;2059.92743373;2052.1377027;2062.97904253;2038;-0.262953814338;
136 days, 6:46:02.725000;33;665.866062045;2059.8937571;2052.13055015;2062.97188997;2039;-0.115751378676;
136 days, 6:46:21.625000;33;664.910599589;2059.89181995;2052.11311579;2062.93568015;2040;0.105052274816;
136 days, 6:46:40.525000;33;663.20836544;2059.86469984;2052.09508538;2062.92793155;2040;0.252254710478;
136 days, 6:46:59.425000;33;664.018690586;2059.84607339;2052.1043241;2062.90990114;2041;0.39945714614;
136 days, 6:47:18.325000;33;663.217976689;2059.82789397;2052.0620048;2062.89887428;2041;0.620260799632;
136 days, 6:47:37.275000;33;663.633644581;2059.81090665;2052.0542562;2062.86862493;2042;0.767463235294;
136 days, 6:48:25.425000;33;664.866343141;2059.79809165;2052.04293132;2062.86773086;2043;0.988266888787;
136 days, 6:48:45.225000;33;663.97741437;2059.80703235;2052.01089382;2062.84016371;2043;1.28267176011;
136 days, 6:49:04.175000;33;663.343518972;2059.76143479;2051.9913733;2062.78324127;2044;1.57707663143;
136 days, 6:49:23.075000;33;662.26221621;2059.71643329;2051.95307732;2062.76461482;2045;1.79788028493;
136 days, 6:49:42.025000;33;661.474987864;2059.69676375;2051.94681883;2062.74688244;2046;1.94508272059;
136 days, 6:50:00.975000;33;660.689845681;2059.68350172;2051.90032721;2062.73406744;2047;2.09228515625;
136 days, 6:50:19.925000;33;660.392865539;2059.65384841;2051.90241337;2062.69711256;2047;2.31308880974;
136 days, 6:50:38.875000;33;660.365596414;2059.64758992;2051.88170075;2062.68846989;2048;2.4602912454;
