timestamp;gyro_x;gyro_y;gyro_z;gyro_temp;Ref V1;Ref V2;Ref V3;Ref V4;Ref V5;Ref Valid;Ref V_r;Ref lambda_r;SunS temperature_a;SunS temperature_b;SunS temperature_c;SunS temperature_d;SunS temperature_structure;ALS VL 1A;ALS VL 1B;ALS VL 1C;ALS VL 1D;ALS VL 2A;ALS VL 2B;ALS VL 2C;ALS VL 2D;ALS VL 3A;ALS VL 3B;ALS VL 3C;ALS VL 3D
0;-1.94782608696;-3.26956521739;1.25217391304;2.23214285714;3603.96606445;3587.43994141;3600.15234375;3582.35498047;3592.52490234;False;0;0;-9.78900772744;-8.82701694885;-9.78900772744;-10.7450355477;-8.5040625;0;0;0;0;0;0;0;0;0;0;0;0
992893.8;-1.94782608696;-3.13043478261;1.18260869565;2.025;3602.69482422;3587.43994141;3598.88110352;3581.08374023;3592.52490234;False;0;0;-9.78900772744;-9.78900772744;-9.78900772744;-10.7450355477;-8.5040625;0;0;0;0;0;0;0;0;0;0;0;0
992898.65;-1.94782608696;-3.26956521739;1.25217391304;2.18928571429;3603.96606445;3586.16870117;3598.88110352;3581.08374023;3592.52490234;False;0;0;-9.78900772744;-9.78900772744;-9.78900772744;-10.7450355477;-8.5040625;0;0;0;0;0;0;0;0;0;0;0;0
992903.45;-1.94782608696;-3.2;1.18260869565;2.16785714286;3603.96606445;3586.16870117;3598.88110352;3581.08374023;3592.52490234;False;0;0;-9.78900772744;-9.78900772744;-9.78900772744;-10.7450355477;-8.5040625;0;0;0;0;0;0;0;0;0;0;0;0
992908.9;-1.94782608696;-3.26956521739;1.18260869565;2.07857142857;3602.69482422;3586.16870117;3598.88110352;3581.08374023;3592.52490234;True;0;0;-9.78900772744;-9.78900772744;-9.78900772744;-10.7450355477;-8.5040625;0;0;0;0;0;0;0;0;0;0;0;0
992913.7;-1.87826086957;-3.2;1.25217391304;2.11071428571;3603.96606445;3587.43994141;3598.88110352;3581.08374023;3592.52490234;False;0;0;-9.78900772744;-9.78900772744;-9.78900772744;-10.7450355477;-8.5040625;0;0;0;0;0;0;0;0;0;0;0;0
992918.55;-1.94782608696;-3.33913043478;1.18260869565;2.02142857143;3603.96606445;3587.43994141;3598.88110352;3581.08374023;3592.52490234;False;0;0;-9.78900772744;-9.78900772744;-9.78900772744;-10.7450355477;-8.69546875;0;0;0;0;0;0;0;0;0;0;0;0
992924.7;-2.01739130435;-3.26956521739;1.25217391304;2.02142857143;3603.96606445;3587.43994141;3598.88110352;3581.08374023;3592.52490234;False;0;0;-10.7450355477;-9.78900772744;-9.78900772744;-10.7450355477;-8.69546875;0;0;0;0;0;0;0;0;0;0;0;0
992929.5;-2.01739130435;-3.26956521739;1.18260869565;1.94285714286;3603.96606445;3587.43994141;3598.88110352;3581.08374023;3592.52490234;False;0;0;-10.7450355477;-9.78900772744;-9.78900772744;-10.7450355477;-8.69546875;0;0;0;0;0;0;0;0;0;0;0;0
992934.35;-1.94782608696;-3.26956521739;1.18260869565;1.94642857143;3603.96606445;3587.43994141;3598.88110352;3581.08374023;3592.52490234;False;0;0;-10.7450355477;-9.78900772744;-10.7450355477;-10.7450355477;-8.886875;0;0;0;0;0;0;0;0;0;0;0;0
992943.95;-1.94782608696;-3.33913043478;1.25217391304;1.925;3603.96606445;3587.43994141;3600.15234375;3581.08374023;3592.52490234;False;0;0;-10.7450355477;-9.78900772744;-10.7450355477;-11.6967719607;-8.886875;0;0;0;0;0;0;0;0;0;0;0;0
992949.15;-2.01739130435;-3.33913043478;1.18260869565;1.93571428571;3603.96606445;3587.43994141;3600.15234375;3582.35498047;3592.52490234;False;0;0;-10.7450355477;-9.78900772744;-10.7450355477;-11.6967719607;-9.07828125;0;0;0;0;0;0;0;0;0;0;0;0
992949.15;-2.01739130435;-3.33913043478;1.11304347826;1.91428571429;3605.23730469;3587.43994141;3600.15234375;3582.35498047;3593.79614258;False;0;0;-10.7450355477;-10.7450355477;-10.7450355477;-11.6967719607;-9.07828125;0;0;0;0;0;0;0;0;0;0;0;0
992960.85;-2.01739130435;-3.33913043478;1.11304347826;1.99285714286;3605.23730469;3588.71118164;3600.15234375;3581.08374023;3593.79614258;False;0;0;-10.7450355477;-10.7450355477;-10.7450355477;-11.6967719607;-9.2696875;0;0;0;0;0;0;0;0;0;0;0;0
992965.7;-2.01739130435;-3.40869565217;1.18260869565;1.89642857143;3605.23730469;3588.71118164;3600.15234375;3582.35498047;3593.79614258;False;0;0;-10.7450355477;-10.7450355477;-10.7450355477;-11.6967719607;-9.2696875;0;0;0;0;0;0;0;0;0;0;0;0
992970.5;-2.01739130435;-3.40869565217;1.18260869565;1.83928571429;3605.23730469;3588.71118164;3600.15234375;3582.35498047;3593.79614258;False;0;0;-10.7450355477;-10.7450355477;-10.7450355477;-11.6967719607;-9.46109375;0;0;0;0;0;0;0;0;0;0;0;0
992975.95;-2.08695652174;-3.33913043478;1.18260869565;1.75357142857;3605.23730469;3588.71118164;3600.15234375;3583.6262207;3593.79614258;False;0;0;-10.7450355477;-10.7450355477;-10.7450355477;-11.6967719607;-9.46109375;0;0;0;0;0;0;0;0;0;0;0;0
992980.8;-2.08695652174;-3.33913043478;1.18260869565;1.47857142857;3605.23730469;3588.71118164;3600.15234375;3582.35498047;3593.79614258;False;0;0;-11.6967719607;-10.7450355477;-10.7450355477;-11.6967719607;-9.46109375;0;0;0;0;0;0;0;0;0;0;0;0
992985.65;-2.01739130435;-3.26956521739;1.18260869565;1.35714285714;3605.23730469;3588.71118164;3600.15234375;3583.6262207;3593.79614258;False;0;0;-11.6967719607;-10.7450355477;-10.7450355477;-11.6967719607;-9.6525;0;0;0;0;0;0;0;0;0;0;0;0
992992.05;-2.01739130435;-3.33913043478;1.18260869565;1.11428571429;3605.23730469;3588.71118164;3600.15234375;3583.6262207;3593.79614258;False;0;0;-11.6967719607;-10.7450355477;-10.7450355477;-11.6967719607;-9.6525;0;0;0;0;0;0;0;0;0;0;0;0
992996.85;-2.08695652174;-3.33913043478;1.18260869565;1.07857142857;3605.23730469;3588.71118164;3601.42358398;3582.35498047;3593.79614258;False;0;0;-11.6967719607;-10.7450355477;-11.6967719607;-11.6967719607;-9.6525;0;0;0;0;0;0;0;0;0;0;0;0
993001.7;-2.01739130435;-3.33913043478;1.18260869565;1.08571428571;3606.50854492;3588.71118164;3601.42358398;3583.6262207;3595.06738281;False;0;0;-11.6967719607;-10.7450355477;-11.6967719607;-11.6967719607;-9.84390625;0;0;0;0;0;0;0;0;0;0;0;0
993007.15;-2.08695652174;-3.33913043478;1.11304347826;1.05;3606.50854492;3588.71118164;3601.42358398;3583.6262207;3595.06738281;False;0;0;-11.6967719607;-10.7450355477;-11.6967719607;-11.6967719607;-9.84390625;0;0;0;0;0;0;0;0;0;0;0;0
993011.95;-2.08695652174;-3.33913043478;1.18260869565;1.10714285714;3606.50854492;3588.71118164;3601.42358398;3583.6262207;3595.06738281;False;0;0;-11.6967719607;-10.7450355477;-11.6967719607;-12.6448827111;-10.0353125;0;0;0;0;0;0;0;0;0;0;0;0
993016.8;-2.01739130435;-3.40869565217;1.32173913043;1.04642857143;3606.50854492;3589.98242188;3601.42358398;3583.6262207;3595.06738281;False;0;0;-11.6967719607;-10.7450355477;-11.6967719607;-12.6448827111;-10.0353125;0;0;0;0;0;0;0;0;0;0;0;0
993022.95;-2.08695652174;-3.33913043478;1.25217391304;1.03214285714;3606.50854492;3589.98242188;3602.69482422;3583.6262207;3595.06738281;False;0;0;-11.6967719607;-11.6967719607;-11.6967719607;-12.6448827111;-10.0353125;0;0;0;0;0;0;0;0;0;0;0;0
993027.75;-2.08695652174;-3.33913043478;1.25217391304;1.10357142857;3606.50854492;3589.98242188;3601.42358398;3583.6262207;3595.06738281;False;0;0;-11.6967719607;-11.6967719607;-11.6967719607;-12.6448827111;-10.22671875;0;0;0;0;0;0;0;0;0;0;0;0
993032.55;-2.08695652174;-3.40869565217;1.18260869565;1.04642857143;3606.50854492;3589.98242188;3601.42358398;3583.6262207;3595.06738281;False;0;0;-11.6967719607;-11.6967719607;-11.6967719607;-12.6448827111;-10.22671875;0;0;0;0;0;0;0;0;0;0;0;0
993038.55;-2.01739130435;-3.40869565217;1.18260869565;1.07142857143;3606.50854492;3589.98242188;3602.69482422;3584.89746094;3595.06738281;False;0;0;-11.6967719607;-11.6967719607;-11.6967719607;-12.6448827111;-10.22671875;0;0;0;0;0;0;0;0;0;0;0;0
993043.35;-2.08695652174;-3.33913043478;1.18260869565;1.03928571429;3606.50854492;3589.98242188;3602.69482422;3584.89746094;3595.06738281;False;0;0;-11.6967719607;-11.6967719607;-11.6967719607;-12.6448827111;-10.418125;0;0;0;0;0;0;0;0;0;0;0;0
993048.2;-2.08695652174;-3.33913043478;1.18260869565;1.01071428571;3606.50854492;3589.98242188;3602.69482422;3584.89746094;3596.33862305;True;0;0;-12.6448827111;-11.6967719607;-11.6967719607;-12.6448827111;-10.418125;0;0;0;0;0;0;0;0;0;0;0;0
993054.25;-2.08695652174;-3.40869565217;1.25217391304;0.964285714286;3607.77978516;3589.98242188;3602.69482422;3584.89746094;3596.33862305;False;0;0;-12.6448827111;-11.6967719607;-11.6967719607;-12.6448827111;-10.60953125;0;0;0;0;0;0;0;0;0;0;0;0
993059.1;-2.01739130435;-3.40869565217;1.32173913043;0.985714285714;3607.77978516;3589.98242188;3602.69482422;3584.89746094;3596.33862305;False;0;0;-12.6448827111;-11.6967719607;-11.6967719607;-12.6448827111;-10.60953125;0;0;0;0;0;0;0;0;0;0;0;0
993063.9;-2.08695652174;-3.33913043478;1.25217391304;0.978571428571;3607.77978516;3589.98242188;3602.69482422;3584.89746094;3596.33862305;False;0;0;-12.6448827111;-11.6967719607;-12.6448827111;-12.6448827111;-10.60953125;0;0;0;0;0;0;0;0;0;0;0;0
