113 days, 23:54:38.975000;33;8943816;13805527;13753828;13826634;2039;2651;
113 days, 23:55:02.175000;33;8943730;13805439;13753748;13826509;2039;2649;
113 days, 23:55:21.075000;33;8871834;13805494;13753725;13826483;2040;2647;
113 days, 23:55:39.925000;33;8429554;13805472;13753644;13826543;2040;2645;
113 days, 23:55:58.975000;33;7943244;13805367;13753577;13826328;2041;2643;
113 days, 23:56:17.825000;33;7914111;13805248;13753603;13826296;2041;2641;
113 days, 23:56:36.725000;33;7922738;13805249;13753532;13826185;2041;2639;
113 days, 23:56:55.575000;33;7941206;13805162;13753324;13826125;2042;2637;
113 days, 23:57:14.475000;33;8019510;13805150;13753418;13826066;2042;2636;
113 days, 23:57:33.375000;33;8504461;13804967;13753289;13826053;2042;2634;
113 days, 23:57:52.375000;33;8714405;13804931;13753177;13825982;2043;2632;
113 days, 23:58:12.925000;33;8812009;13804828;13753269;13825771;2043;2630;
113 days, 23:58:31.925000;33;8820757;13804724;13753072;13825815;2044;2627;
113 days, 23:58:50.825000;33;8822519;13804823;13753104;13825634;2044;2625;
113 days, 23:59:09.725000;33;8840082;13804701;13753078;13825669;2045;2623;
113 days, 23:59:28.625000;33;8867900;13804460;13752872;13825534;2045;2621;
113 days, 23:59:47.525000;33;8886864;13804390;13752821;13825470;2046;2619;
114 days, 0:00:06.475000;33;8898631;13804367;13752736;13825359;2046;2616;
114 days, 0:00:25.475000;33;8902662;13804148;13752492;13825182;2047;2614;
114 days, 0:01:12.425000;33;8901775;13804149;13752436;13825171;2047;2612;
114 days, 0:01:31.325000;33;8897795;13804124;13752404;13825021;2047;2609;
114 days, 0:01:50.275000;33;8894406;13803883;13752205;13824899;2048;2607;
114 days, 0:02:09.175000;33;8889386;13803743;13752226;13824816;2049;2604;
114 days, 0:02:28.125000;33;8887854;13803676;13752103;13824678;2049;2601;
114 days, 0:02:47.075000;33;8872731;13803529;13751985;13824486;2050;2599;
114 days, 0:03:06.025000;33;8867290;13803399;13751933;13824340;2050;2596;
114 days, 0:03:25.075000;33;8861748;13803387;13751845;13824227;2051;2593;
114 days, 0:03:44.075000;33;8856781;13803162;13751654;13824138;2052;2590;
114 days, 0:04:03.025000;33;8852345;13803163;13751554;13824023;2052;2588;
114 days, 0:04:22.025000;33;8847960;13802848;13751403;13823900;2053;2585;
114 days, 0:04:40.975000;33;8843261;13802841;13751189;13823729;2054;2583;
114 days, 0:04:59.975000;33;8838905;13802783;13751102;13823553;2054;2580;
114 days, 0:05:18.975000;33;8834531;13802596;13750875;13823405;2055;2578;
114 days, 0:05:38.125000;33;8830250;13802401;13750748;13823106;2056;2576;
114 days, 0:05:57.125000;33;8825523;13802186;13750815;13823095;2057;2574;
114 days, 0:06:16.125000;33;8821457;13802185;13750588;13822940;2057;2573;
114 days, 0:06:35.125000;33;8816982;13802015;13750465;13822888;2058;2571;
114 days, 0:06:54.075000;33;8812749;13801953;13750432;13822679;2058;2569;
114 days, 0:07:13.075000;33;8808668;13801810;13750300;13822601;2059;2568;
114 days, 0:07:32.075000;33;8805433;13801663;13750254;13822613;2059;2567;
114 days, 0:07:51.075000;33;8802379;13801640;13750140;13822555;2060;2566;
114 days, 0:08:10.125000;33;8799332;13801570;13750166;13822438;2061;2565;
114 days, 0:08:29.125000;33;8797044;13801466;13750084;13822546;2061;2565;
114 days, 0:08:49.775000;33;8794301;13801390;13749915;13822180;2062;2564;
114 days, 0:09:08.775000;33;8793229;13801460;13749923;13822245;2062;2564;
114 days, 0:09:28.375000;33;8792041;13801292;13749868;13822183;2062;2563;
114 days, 0:09:47.375000;33;8789182;13801236;13749748;13822167;2063;2563;
114 days, 0:10:06.375000;33;8790788;13801212;13749782;13822118;2063;2563;
114 days, 0:10:25.625000;33;8788039;13801226;13749797;13822000;2063;2562;
114 days, 0:10:44.725000;33;8782667;13801165;13749717;13821938;2064;2562;
114 days, 0:11:03.775000;33;8778366;13801149;13749757;13822106;2064;2562;
114 days, 0:11:22.775000;33;8778449;13801081;13749659;13822043;2064;2563;
114 days, 0:11:41.825000;33;8776957;13800945;13749649;13821970;2064;2563;
114 days, 0:12:00.875000;33;8777822;13801154;13749573;13821939;2064;2563;
114 days, 0:12:19.875000;33;8779345;13801063;13749611;13821925;2064;2564;
114 days, 0:12:39.025000;33;8783749;13801076;13749616;13822011;2065;2564;
114 days, 0:12:58.075000;33;8791239;13801127;13749639;13822027;2065;2565;
114 days, 0:13:17.125000;33;8790419;13801142;13749606;13821906;2065;2565;
114 days, 0:13:36.175000;33;8788565;13801152;13749619;13821890;2065;2565;
114 days, 0:13:55.225000;33;8787754;13801070;13749635;13821938;2065;2565;
114 days, 0:14:14.275000;33;8786902;13801095;13749669;13822007;2066;2565;
114 days, 0:14:33.325000;33;8784949;13801054;13749652;13821928;2066;2565;
114 days, 0:14:52.425000;33;8785208;13800982;13749644;13821963;2067;2565;
114 days, 0:15:21.225000;33;8781958;13800992;13749605;13821894;2068;2564;
114 days, 0:15:40.325000;33;8780366;13800923;13749501;13821717;2069;2563;
114 days, 0:15:59.375000;33;8778716;13800839;13749411;13821611;2069;2562;
114 days, 0:16:43.975000;33;8776057;13800642;13749301;13821626;2070;2562;
114 days, 0:17:03.075000;33;8772732;13800652;13749266;13821595;2071;2560;
114 days, 0:17:22.175000;33;8769042;13800591;13749148;13821379;2072;2559;
114 days, 0:17:41.325000;33;8764645;13800396;13749106;13821420;2072;2558;
114 days, 0:18:00.375000;33;8761956;13800358;13748909;13821239;2073;2556;
114 days, 0:18:19.425000;33;8757954;13800225;13748994;13821085;2074;2555;
114 days, 0:18:38.425000;33;8752980;13800064;13748735;13820918;2075;2553;
114 days, 0:18:57.425000;33;8748467;13800134;13748579;13820867;2075;2551;
114 days, 0:19:18.075000;33;8742729;13799949;13748489;13820729;2076;2549;
114 days, 0:19:37.075000;33;8738700;13799715;13748354;13820492;2077;2548;
114 days, 0:19:56.075000;33;8734173;13799571;13748193;13820450;2077;2546;
114 days, 0:20:15.225000;33;8729995;13799450;13748062;13820284;2078;2544;
114 days, 0:20:34.275000;33;8722666;13799355;13747988;13820179;2079;2542;
114 days, 0:20:53.275000;33;8702224;13799077;13747841;13820054;2079;2540;
114 days, 0:21:12.325000;33;8661750;13799055;13747655;13819781;2080;2538;
114 days, 0:21:31.375000;33;8582556;13798852;13747497;13819683;2081;2537;
114 days, 0:21:50.425000;33;8615858;13798760;13747463;13819493;2081;2534;
114 days, 0:22:09.525000;33;8655561;13798601;13747186;13819448;2082;2532;
114 days, 0:22:37.075000;33;8680918;13798370;13747173;13819076;2083;2529;
114 days, 0:22:56.175000;33;8686814;13798208;13746963;13818979;2084;2528;
114 days, 0:23:15.225000;33;8685168;13798019;13746636;13818658;2085;2526;
114 days, 0:23:34.475000;33;8681726;13797956;13746612;13818651;2085;2523;
114 days, 0:23:56.475000;33;8675806;13797801;13746410;13818432;2086;2521;
114 days, 0:24:15.575000;33;8671850;13797689;13746270;13818213;2087;2519;
114 days, 0:24:34.675000;33;8667469;13797441;13746204;13818117;2087;2517;
114 days, 0:24:55.925000;33;8664179;13797282;13746114;13817984;2088;2516;
114 days, 0:25:15.075000;33;8666335;13797202;13745891;13817760;2088;2514;
114 days, 0:25:34.175000;33;8662266;13797186;13745849;13817747;2089;2513;
114 days, 0:25:53.525000;33;8652833;13796944;13745843;13817720;2089;2511;
114 days, 0:26:14.625000;33;8650732;13796821;13745674;13817551;2089;2510;
114 days, 0:26:36.225000;33;8648441;13796913;13745523;13817473;2089;2508;
114 days, 0:26:55.375000;33;8646468;13796831;13745378;13817497;2090;2507;
114 days, 0:27:14.525000;33;8644438;13796727;13745492;13817421;2090;2505;
114 days, 0:27:36.425000;33;8642244;13796668;13745502;13817415;2090;2504;
114 days, 0:27:58.525000;33;8640198;13796606;13745293;13817384;2090;2502;
114 days, 0:28:17.675000;33;8638704;13796506;13745366;13817212;2090;2501;
114 days, 0:28:36.825000;33;8637367;13796473;13745160;13817251;2090;2500;
114 days, 0:28:55.975000;33;8636096;13796423;13745149;13817097;2090;2498;
114 days, 0:29:15.125000;33;8635197;13796420;13745083;13817068;2090;2498;
114 days, 0:29:35.975000;33;8634545;13796368;13745132;13817016;2090;2497;
114 days, 0:29:55.125000;33;8634267;13796305;13745027;13817043;2090;2497;
114 days, 0:30:14.375000;33;8634338;13796425;13745184;13817061;2090;2496;
114 days, 0:30:33.525000;33;8634595;13796350;13745083;13816882;2090;2496;
114 days, 0:30:52.675000;33;8635262;13796293;13745145;13816985;2089;2496;
