timestamp;gyro_x;gyro_y;gyro_z;gyro_temp;Ref V1;Ref V2;Ref V3;Ref V4;Ref V5;Ref Valid;Ref V_r;Ref lambda_r;SunS temperature_a;SunS temperature_b;SunS temperature_c;SunS temperature_d;SunS temperature_structure;ALS VL 1A;ALS VL 1B;ALS VL 1C;ALS VL 1D;ALS VL 2A;ALS VL 2B;ALS VL 2C;ALS VL 2D;ALS VL 3A;ALS VL 3B;ALS VL 3C;ALS VL 3D
10264679.875;-2.29565217391;-3.40869565217;1.46086956522;-10.3714285714;3531.50537109;3521.33544922;3504.80932617;3530.23413086;3568.37133789;True;0;0;9.24092409241;10.582010582;10.582010582;9.24092409241;6.8084375;1969;5689;12727;5199;2026;5448;11914;5124;2072;5551;12376;5455
10264682.775;-2.29565217391;-3.40869565217;1.53043478261;-10.2678571429;3532.77661133;3521.33544922;3506.08056641;3530.23413086;3568.37133789;True;0;0;9.24092409241;10.582010582;10.582010582;7.90513833992;6.8084375;1876;5334;12487;5063;1925;5058;11755;5030;1975;5208;12165;5198
10264685.725;-2.29565217391;-3.40869565217;1.53043478261;-10.075;3532.77661133;3522.60668945;3506.08056641;3531.50537109;3567.10009766;True;0;0;9.24092409241;10.582010582;10.582010582;7.90513833992;6.8084375;1790;4974;12295;4876;1834;4648;11575;4911;1879;4831;11867;4962
10264688.625;-2.29565217391;-3.40869565217;1.53043478261;-10.2214285714;3532.77661133;3522.60668945;3506.08056641;3531.50537109;3567.10009766;True;0;0;9.24092409241;10.582010582;10.582010582;7.90513833992;6.99984375;1713;4644;12079;4730;1753;4249;11327;4735;1796;4414;11570;4721
10264692.075;-2.22608695652;-3.40869565217;1.46086956522;-10.1821428571;3535.3190918;3523.87792969;3508.62304688;3531.50537109;3567.10009766;True;0;0;9.24092409241;10.582010582;10.582010582;7.90513833992;6.99984375;1599;4236;11798;4587;1663;3805;11059;4561;1708;3879;11154;4453
10264695.025;-2.29565217391;-3.47826086957;1.53043478261;-10.3178571429;3536.59033203;3523.87792969;3509.89428711;3532.77661133;3567.10009766;True;0;0;9.24092409241;10.582010582;10.582010582;7.90513833992;6.99984375;1519;3876;11533;4478;1578;3474;10795;4437;1637;3506;10926;4253
10264697.925;-2.29565217391;-3.40869565217;1.46086956522;-10.2428571429;3536.59033203;3523.87792969;3509.89428711;3532.77661133;3567.10009766;True;0;0;9.24092409241;10.582010582;10.582010582;7.90513833992;6.99984375;1493;3514;11238;4296;1448;3164;10560;4308;1564;3296;10747;4096
10264702.025;-2.29565217391;-3.40869565217;1.46086956522;-10.2392857143;3537.86157227;3525.14916992;3511.16552734;3534.04785156;3567.10009766;True;0;0;9.24092409241;10.582010582;10.582010582;7.90513833992;6.99984375;1403;2975;7004;4057;1415;2660;10252;4140;1401;2885;10422;4017
10264704.925;-2.22608695652;-3.47826086957;1.53043478261;-10.2035714286;3539.1328125;3526.42041016;3512.43676758;3534.04785156;3568.37133789;True;0;0;9.24092409241;10.582010582;10.582010582;7.90513833992;6.99984375;1336;2650;8631;3890;1353;2424;9933;3996;1356;2555;10104;4001
10264707.875;-2.29565217391;-3.40869565217;1.53043478261;-10.1178571429;3540.40405273;3526.42041016;3513.70800781;3535.3190918;3568.37133789;True;0;0;9.24092409241;9.24092409241;10.582010582;7.90513833992;6.8084375;1277;2328;8827;3811;1289;2191;5317;3886;1310;2329;9693;4020
10264711.425;-2.29565217391;-3.40869565217;1.39130434783;-10.0464285714;3540.40405273;3526.42041016;3513.70800781;3535.3190918;3568.37133789;True;0;0;7.90513833992;9.24092409241;10.582010582;7.90513833992;6.8084375;1211;2145;10014;3625;1219;1878;835;3785;1242;1935;8241;3892
10264714.375;-2.29565217391;-3.40869565217;1.53043478261;-10.1;3541.67529297;3527.69165039;3514.97924805;3536.59033203;3568.37133789;True;0;0;7.90513833992;9.24092409241;9.24092409241;7.90513833992;6.8084375;1165;1949;9820;3452;1170;1703;9030;3597;1195;1784;640;3765
10264717.275;-2.22608695652;-3.33913043478;1.46086956522;-10.0285714286;3541.67529297;3527.69165039;3514.97924805;3536.59033203;3568.37133789;True;0;0;7.90513833992;9.24092409241;9.24092409241;6.57462195924;6.61703125;1127;1603;9525;3312;1128;1514;8852;3411;1156;1353;1612;3606
10264721.425;-2.22608695652;-3.40869565217;1.39130434783;-10.0107142857;3544.21777344;3528.96289062;3517.52172852;3536.59033203;3568.37133789;True;0;0;7.90513833992;9.24092409241;9.24092409241;6.57462195924;6.61703125;1080;1416;9047;3102;1078;1335;8460;3072;1106;1158;8226;3302
10264724.375;-2.29565217391;-3.33913043478;1.46086956522;-10.05;3545.48901367;3531.50537109;3521.33544922;3537.86157227;3569.64257812;True;0;0;7.90513833992;9.24092409241;9.24092409241;6.57462195924;6.425625;1053;1066;8708;2905;1047;1034;8052;2886;1076;954;7942;3109
10264727.275;-2.29565217391;-3.40869565217;1.46086956522;-10.0;3545.48901367;3531.50537109;3521.33544922;3537.86157227;3569.64257812;True;0;0;7.90513833992;7.90513833992;9.24092409241;6.57462195924;6.425625;1021;863;8455;2715;1015;844;7708;2635;1043;826;7655;2895
10264730.925;-2.29565217391;-3.47826086957;1.39130434783;-10.0142857143;3546.76025391;3531.50537109;3522.60668945;3539.1328125;3569.64257812;True;0;0;6.57462195924;7.90513833992;7.90513833992;6.57462195924;6.23421875;983;951;8095;2502;978;920;7347;2430;1005;876;7327;2693
10264733.825;-2.29565217391;-3.40869565217;1.46086956522;-9.84642857143;3546.76025391;3531.50537109;3522.60668945;3539.1328125;3569.64257812;True;0;0;6.57462195924;7.90513833992;7.90513833992;5.24934383202;6.23421875;952;935;7773;2379;948;911;7065;2290;979;885;7057;2577
10264736.775;-2.3652173913;-3.40869565217;1.46086956522;-9.825;3548.03149414;3532.77661133;3525.14916992;3539.1328125;3569.64257812;True;0;0;6.57462195924;7.90513833992;7.90513833992;6.57462195924;6.0428125;923;906;7398;2265;922;884;6798;2180;955;866;6813;2467
10264741.075;-2.3652173913;-3.40869565217;1.39130434783;-9.86785714286;3549.30273438;3534.04785156;3526.42041016;3541.67529297;3570.91381836;True;0;0;6.57462195924;7.90513833992;7.90513833992;5.24934383202;5.85140625;887;861;6997;2133;885;854;6394;2034;919;838;6486;2336
10264744.025;-2.4347826087;-3.40869565217;1.39130434783;-9.81428571429;3550.57397461;3535.3190918;3527.69165039;3541.67529297;3570.91381836;True;0;0;6.57462195924;6.57462195924;7.90513833992;5.24934383202;5.66;861;827;6737;2068;858;824;6222;1957;894;808;6256;2247
10264746.925;-2.3652173913;-3.33913043478;1.32173913043;-9.88571428571;3551.84521484;3536.59033203;3528.96289062;3542.9465332;3570.91381836;True;0;0;6.57462195924;6.57462195924;7.90513833992;5.24934383202;5.66;845;799;6473;2002;837;799;6050;1898;874;783;6021;2182
10264750.475;-2.29565217391;-3.40869565217;1.32173913043;-9.62857142857;3553.11645508;3537.86157227;3531.50537109;3542.9465332;3572.18505859;True;0;0;5.24934383202;6.57462195924;6.57462195924;5.24934383202;5.46859375;824;772;6190;1950;818;770;5813;1846;855;749;5796;2130
10264753.375;-2.3652173913;-3.40869565217;1.39130434783;-9.69642857143;3553.11645508;3539.1328125;3532.77661133;3544.21777344;3572.18505859;True;0;0;5.24934383202;6.57462195924;6.57462195924;3.92927308448;5.2771875;809;749;5965;1929;801;747;5649;1805;835;727;5617;2094
10264756.325;-2.29565217391;-3.40869565217;1.32173913043;-9.69642857143;3554.38769531;3540.40405273;3535.3190918;3544.21777344;3572.18505859;True;0;0;5.24934383202;6.57462195924;6.57462195924;3.92927308448;5.08578125;791;726;5770;1897;786;725;5444;1793;819;706;5403;2057
10264789.025;-2.29565217391;-3.33913043478;1.32173913043;-9.575;3556.93017578;3541.67529297;3537.86157227;3545.48901367;3572.18505859;True;0;0;5.24934383202;6.57462195924;6.57462195924;3.92927308448;4.894375;771;699;5584;1912;764;698;5173;1809;793;678;5228;2032
10264791.975;-2.29565217391;-3.40869565217;1.32173913043;-9.6;3558.20141602;3542.9465332;3539.1328125;3546.76025391;3573.45629883;True;0;0;3.92927308448;5.24934383202;5.24934383202;3.92927308448;4.70296875;757;683;5462;1921;751;682;4981;1827;778;661;5195;2045
