122 days, 16:35:45.175000;33;653.812736273;2057.64278769;2049.97062683;2060.86143851;2064;5.77234604779;
122 days, 16:36:05.675000;33;653.60814333;2057.6120913;2049.96004701;2060.84430218;2064;5.91954848346;
122 days, 16:36:24.725000;33;653.28836441;2057.60940909;2049.9534905;2060.8086884;2064;6.14035213695;
122 days, 16:36:43.825000;33;653.088614345;2057.59078264;2049.93620515;2060.78320742;2065;6.36115579044;
122 days, 16:37:02.875000;33;652.626752853;2057.58199096;2049.91534352;2060.76726317;2066;6.5083582261;
122 days, 16:37:21.925000;33;652.309283614;2057.55218863;2049.8996973;2060.75802445;2066;6.65556066176;
122 days, 16:37:40.925000;33;651.877298951;2057.54697323;2049.86795783;2060.74595451;2067;6.87636431526;
122 days, 16:38:00.025000;33;651.364251971;2057.52700567;2049.85424876;2060.71659923;2068;7.09716796875;
122 days, 16:38:19.075000;33;650.905892253;2057.48334527;2049.83085394;2060.6932044;2069;7.24437040441;
122 days, 16:38:38.175000;33;650.537908077;2057.45711923;2049.80269074;2060.6584847;2070;7.4651740579;
122 days, 16:38:57.275000;33;649.877786636;2057.44162202;2049.77035522;2060.63508987;2071;7.6859777114;
122 days, 16:39:16.425000;33;649.02625978;2057.42493272;2049.76782203;2060.60305238;2072;7.90678136489;
122 days, 16:39:35.525000;33;647.531747818;2057.38216639;2049.73474145;2060.57056785;2073;8.20118623621;
122 days, 16:39:54.575000;33;646.694153547;2057.35087395;2049.69972372;2060.52839756;2074;8.42198988971;
122 days, 16:40:13.575000;33;647.047683597;2057.31391907;2049.65829849;2060.51036716;2075;8.71639476103;
122 days, 16:40:32.575000;33;646.903067827;2057.2642982;2049.63162541;2060.46015024;2076;8.93719841452;
122 days, 16:40:51.575000;33;646.61629498;2057.24984407;2049.57827926;2060.40024757;2077;9.23160328585;
122 days, 16:41:36.425000;33;646.156743169;2057.23434687;2049.549371;2060.36910415;2079;9.45240693934;
122 days, 16:41:56.225000;33;645.266473293;2057.17355013;2049.50213432;2060.33304334;2080;9.74681181066;
122 days, 16:42:15.275000;33;644.588470459;2057.12705851;2049.45996404;2060.31084061;2081;9.89401424632;
122 days, 16:42:34.275000;33;644.131302834;2057.10679293;2049.44625497;2060.264498;2082;10.1148178998;
122 days, 16:42:53.325000;33;644.282773137;2057.06864595;2049.39454794;2060.23082137;2083;10.1884191176;
122 days, 16:43:12.375000;33;644.000917673;2057.03049898;2049.39201474;2060.20638347;2084;10.1884191176;
122 days, 16:43:31.475000;33;643.844455481;2057.02438951;2049.39320683;2060.1888001;2085;10.2620203355;
122 days, 16:43:50.525000;33;643.73716712;2057.0217073;2049.3760705;2060.1978898;2086;10.2620203355;
122 days, 16:44:09.725000;33;643.641203642;2057.01470375;2049.36057329;2060.16927958;2086;10.2620203355;
122 days, 16:44:28.825000;33;643.657520413;2057.01559782;2049.35327172;2060.1798594;2087;10.2620203355;
122 days, 16:44:47.925000;33;643.07294786;2056.99265003;2049.35327172;2060.17524004;2087;10.2620203355;
122 days, 16:45:06.975000;33;642.69438386;2057.00308084;2049.34388399;2060.17643213;2088;10.3356215533;
122 days, 16:45:26.075000;33;643.038898706;2057.00397491;2049.34626818;2060.15840173;2088;10.3356215533;
122 days, 16:45:45.175000;33;642.712414265;2056.99965358;2049.33583736;2060.15437841;2088;10.3356215533;
122 days, 16:46:04.275000;33;642.028152943;2056.97640777;2049.33583736;2060.15959382;2089;10.3356215533;
122 days, 16:46:23.425000;33;642.153024673;2056.97327852;2049.32644963;2060.1567626;2089;10.4092227711;
122 days, 16:46:42.575000;33;642.599985003;2056.97804689;2049.33181405;2060.15467644;2089;10.4092227711;
122 days, 16:47:01.725000;33;642.735883594;2056.97596073;2049.31780696;2060.15616655;2090;10.4092227711;
122 days, 16:47:20.875000;33;642.613172531;2056.97014928;2049.30856824;2060.13351679;2090;10.482823989;
122 days, 16:47:40.025000;33;641.971006989;2056.95405602;2049.3003726;2060.1183176;2091;10.482823989;
122 days, 16:47:59.175000;33;641.533657908;2056.93483353;2049.2990315;2060.11474133;2091;10.5564252068;
122 days, 16:48:18.475000;33;640.660002828;2056.94958568;2049.28770661;2060.10863185;2092;10.6300264246;
122 days, 16:48:37.625000;33;639.983415604;2056.91978335;2049.28010702;2060.08434296;2092;10.7036276425;
122 days, 16:48:56.825000;33;638.697594404;2056.8947494;2049.25268888;2060.07301807;2093;10.7772288603;
122 days, 16:49:16.025000;33;638.00573349;2056.88402057;2049.25745726;2060.04977226;2094;10.924431296;
122 days, 16:49:35.225000;33;638.151392341;2056.86688423;2049.23167825;2060.03069878;2094;10.9980325138;
122 days, 16:49:54.425000;33;637.20472157;2056.84453249;2049.20813441;2060.01058221;2095;11.1452349494;
122 days, 16:50:13.625000;33;635.015070438;2056.84259534;2049.17922616;2059.98063087;2096;11.2188361673;
122 days, 16:50:32.825000;33;635.14880836;2056.80072308;2049.17550087;2059.98227;2097;11.4396398208;
122 days, 16:50:52.075000;33;637.458115816;2056.76883459;2049.1592586;2059.95231867;2097;11.5132410386;
122 days, 16:51:11.275000;33;637.696236372;2056.74722791;2049.12260175;2059.91536379;2098;11.7340446921;
122 days, 16:51:30.525000;33;637.369826436;2056.72383308;2049.09026623;2059.90597606;2099;11.8812471278;
122 days, 16:51:49.725000;33;636.975392699;2056.69686198;2049.06865954;2059.84771252;2100;12.1020507812;
122 days, 16:52:09.725000;33;636.550486088;2056.67406321;2049.02723432;2059.81239676;2101;12.2492532169;
122 days, 16:52:28.925000;33;636.519491673;2056.645751;2049.00294542;2059.77961421;2102;12.4700568704;
122 days, 16:52:48.075000;33;636.443719268;2056.5931499;2048.97344112;2059.751302;2103;12.6908605239;
122 days, 16:53:07.325000;33;636.256113648;2056.57020211;2048.93246293;2059.72522497;2104;12.9116641774;
122 days, 16:53:26.475000;33;636.21558249;2056.5328002;2048.90280962;2059.67575312;2105;13.1324678309;
122 days, 16:53:45.625000;33;635.791644454;2056.51000142;2048.86257648;2059.61868167;2106;13.3532714844;
122 days, 16:54:04.725000;33;635.303407907;2056.47006631;2048.81712794;2059.59126353;2107;13.5740751379;
122 days, 16:54:23.875000;33;634.772330523;2056.41925335;2048.81548882;2059.55520272;2108;13.7948787914;
122 days, 16:54:42.975000;33;634.287819266;2056.38483167;2048.75513911;2059.51288342;2109;14.0156824449;
122 days, 16:55:02.125000;33;633.818507195;2056.34579062;2048.71580005;2059.48412418;2110;14.2364860983;
122 days, 16:55:21.275000;33;633.300542831;2056.29453063;2048.67497087;2059.42466855;2111;14.5308909697;
122 days, 16:55:40.525000;33;632.767304778;2056.27426505;2048.65202308;2059.37355757;2112;14.7516946232;
122 days, 16:55:59.675000;33;632.259175181;2056.21406436;2048.60001802;2059.33630466;2113;14.9724982767;
122 days, 16:56:28.575000;33;631.458312273;2056.15788698;2048.54100943;2059.30024385;2114;15.3405043658;
122 days, 16:57:09.875000;33;630.972459912;2056.13568425;2048.50897193;2059.24883485;2115;15.5613080193;
