timestamp;gyro_x;gyro_y;gyro_z;gyro_temp;Ref V1;Ref V2;Ref V3;Ref V4;Ref V5;Ref Valid;Ref V_r;Ref lambda_r;SunS temperature_a;SunS temperature_b;SunS temperature_c;SunS temperature_d;SunS temperature_structure;ALS VL 1A;ALS VL 1B;ALS VL 1C;ALS VL 1D;ALS VL 2A;ALS VL 2B;ALS VL 2C;ALS VL 2D;ALS VL 3A;ALS VL 3B;ALS VL 3C;ALS VL 3D
1461064.25;-2.22608695652;-3.61739130435;1.39130434783;-5.26785714286;2888.2578125;3245.47631836;2726.81030273;3293.78344727;3597.60986328;True;0;0;-11.6967719607;-12.6448827111;-13.5893884777;-14.5303097822;-13.8634375;13665;9423;2743;5646;13687;9281;2391;5674;14398;9206;2868;5621
1461066.25;-2.15652173913;-3.61739130435;1.32173913043;-5.32142857143;2881.90161133;3237.84887695;2717.91162109;3287.42724609;3596.33862305;True;0;0;-11.6967719607;-12.6448827111;-13.5893884777;-13.5893884777;-13.67203125;13751;9515;2853;5743;13758;9356;2476;5779;14498;9300;2967;5724
1461068.2;-2.22608695652;-3.61739130435;1.39130434783;-5.23214285714;2874.27416992;3231.49267578;2710.28417969;3281.07104492;3596.33862305;True;0;0;-12.6448827111;-12.6448827111;-13.5893884777;-14.5303097822;-13.480625;13852;9596;2970;5845;13821;9430;2603;5877;14580;9393;3067;5825
1461070.2;-2.08695652174;-3.61739130435;1.32173913043;-5.26785714286;2865.37548828;3225.13647461;2702.65673828;3274.71484375;3595.06738281;True;0;0;-12.6448827111;-12.6448827111;-13.5893884777;-13.5893884777;-13.28921875;13954;9670;3102;5945;13886;9507;2774;5967;14658;9483;3165;5924
1461072.75;-2.15652173913;-3.68695652174;1.25217391304;-5.30357142857;2855.20556641;3217.5090332;2691.21557617;3268.35864258;3595.06738281;True;0;0;-11.6967719607;-12.6448827111;-13.5893884777;-13.5893884777;-13.0978125;14087;9770;3264;6074;13980;9611;3020;6077;14762;9592;3301;6041
1461074.75;-2.22608695652;-3.61739130435;1.32173913043;-5.3;2847.578125;3211.15283203;2683.58813477;3262.00244141;3595.06738281;True;0;0;-11.6967719607;-12.6448827111;-13.5893884777;-13.5893884777;-12.90640625;14184;9843;3369;6176;14061;9705;3187;6158;14846;9681;3424;6129
1461076.75;-2.08695652174;-3.61739130435;1.32173913043;-5.36785714286;2838.67944336;3204.79663086;2674.68945312;3255.64624023;3593.79614258;True;0;0;-11.6967719607;-11.6967719607;-13.5893884777;-13.5893884777;-12.715;14272;9911;3460;6273;14148;9807;3315;6237;14930;9771;3554;6215
1461079.9;-2.15652173913;-3.61739130435;1.32173913043;-5.37857142857;2825.96704102;3193.35546875;2659.43457031;3246.74755859;3593.79614258;True;0;0;-11.6967719607;-11.6967719607;-12.6448827111;-12.6448827111;-12.52359375;14390;10012;3583;6414;14297;9978;3461;6362;15061;9907;3762;6347
1461081.9;-2.15652173913;-3.61739130435;1.25217391304;-5.36071428571;2814.52587891;3185.72802734;2645.45092773;3240.39135742;3593.79614258;True;0;0;-10.7450355477;-11.6967719607;-12.6448827111;-12.6448827111;-12.3321875;14458;10076;3655;6494;14384;10077;3527;6441;15140;9990;3890;6427
1461083.85;-2.22608695652;-3.61739130435;1.25217391304;-5.31428571429;2800.54223633;3178.10058594;2627.65356445;3232.76391602;3592.52490234;True;0;0;-10.7450355477;-11.6967719607;-12.6448827111;-12.6448827111;-12.14078125;14523;10148;3731;6566;14471;10164;3584;6518;15205;10074;3986;6502
